Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",3,4.13,Bantam Books,Mass Market Paperback,1061,2011,2005,2012/07/01,2012/07/06,"read-2012, fantasy, epic-fantasy, dark-fantasy, own, author-male","read-2012 (#30), fantasy (#118), epic-fantasy (#14), dark-fantasy (#27), own (#102), author-male (#137)",read,,,,1,,,1,,,unspecified,,
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",4,4.33,Bantam,Kindle Edition,1125,2011,2011,2013/02/17,2012/07/06,"read-2013, fantasy, epic-fantasy, dark-fantasy, own, author-male","read-2013 (#36), fantasy (#119), epic-fantasy (#15), dark-fantasy (#28), own (#103), author-male (#138)",read,"<b>Executive Summary:</b> A better entry in the series than [b:A Feast for Crows|13497|A Feast for Crows (A Song of Ice and Fire, #4)|George R.R. Martin|http://d.gr-assets.com/books/1358261107s/13497.jpg|1019062], but for me that was almost guaranteed because that book was severely lacking in chapters with Jon and Tyrion. This book has a few slow points, but was highly enjoyable otherwise.<br/><br/><b><u>Full Review</u></b><br/>I'd give this book one of two subtitles: ""I want to marry Daenerys Targaryen"" or possibly ""You know nothing Jon Snow"". I really got tired of the latter. It's apparently become his mantra. I don't think a single Jon chapter went by without the phrase.<br/><br/>This book, like the last book suffers from too many character POVs in my opinion. I found myself stopping the book for the night, or just getting annoyed when I finished a chapter to find some random minor character having a turn for a chapter.<br/><br/>As the book progressed these chapters became more important/less annoying, but I hope with [b:The Winds of Winter|12111823|The Winds of Winter (A Song of Ice and Fire, #6)|George R.R. Martin|http://www.goodreads.com/assets/nocover/60x80.png|6570035] he finds a way to tighten this back up as he merges the POVs from this with [b:A Feast for Crows|13497|A Feast for Crows (A Song of Ice and Fire, #4)|George R.R. Martin|http://d.gr-assets.com/books/1358261107s/13497.jpg|1019062] (which also had too many POVs in my opinion).<br/><br/>The big thing this book had going for it compared to the last was the return of some of the characters I enjoy the most. I think the last one would have been a lot better if he had simply told less story in it, and kept all the characters, but that's just me.<br/><br/>I was also disappointed that Bram only got a few chapters and his story barely moved at all. He seems to do this with Arya a lot as well, which makes her chapters all the better when they do come up. I was happy to find she had a few in this book near the end as well. In Bram's case however, I feel like nothing seems to happen.<br/><br/>Some of the Southern characters do make a return around the 70% mark, which was a bit sooner than I hoped/expected but given it's length compared to Feast, I suppose that's about right.<br/><br/>Overall despite a slow point where Mr. Martin chained together a string of chapters with all minor character POVs, I enjoyed this book a lot.<br/><br/>Now I'm stuck waiting like everyone else what will probably be another 5 years or so before seeing the next entry. I just hope he finishes the story before he kicks it, because I'm not very optimistic at this point.",,,1,,,0,,,,,
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""055357342X""","=""9780553573428""",4,4.54,Bantam,Mass Market Paperback,1177,2003,2000,2012/06/01,2012/07/06,"read-2012, fantasy, epic-fantasy, dark-fantasy, own, author-male","read-2012 (#31), fantasy (#117), epic-fantasy (#13), dark-fantasy (#26), own (#101), author-male (#136)",read,,,,1,,,1,,,unspecified,,
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",4,4.41,Bantam,Paperback,969,2002,1998,,2012/07/06,"read-before-goodreads, fantasy, epic-fantasy, dark-fantasy, own, author-male","read-before-goodreads (#31), fantasy (#116), epic-fantasy (#12), dark-fantasy (#25), own (#100), author-male (#135)",read,,,,1,,,1,,,unspecified,,
10793701,"The Bride Wore Black Leather (Nightside, #12)",Simon R. Green,"Green, Simon R.",,"=""1937007138""","=""9781937007133""",3,4.17,Ace,Hardcover,310,2012,2012,2012/08/11,2012/07/06,"read-2012, urban-fantasy, fantasy, own, author-male","read-2012 (#27), urban-fantasy (#26), fantasy (#108), own (#95), author-male (#130)",read,"The nightside books have always been a fun diversion from the longer and more complex stuff I usually read.<br/><br/> Somehow I missed this when it came out, so I just got to it.<br/><br/> Green has called this the last book ""for now"" and I hope that just means he's taking a break to focus on some other stories.<br/><br/> He seems to be pushing his newer Secret History series, which must overlap with this world. He mentioned the main character several times. I plan to check that out eventually.<br/><br/> I didn't enjoy this one as much as the last, but if this does prove to be the last book, the ending was satisfying enough.<br/><br/> I do hope this isn't the last I hear from John Taylor and his insane friends.",,,1,,,0,,,,,
8288919,"A Hard Day's Knight (Nightside, #11)",Simon R. Green,"Green, Simon R.",,"=""0441019706""","=""9780441019700""",4,4.13,Ace Books,Hardcover,294,2011,2011,2011/01/01,2012/07/06,"read-before-goodreads, urban-fantasy, fantasy, own, author-male","read-before-goodreads (#23), urban-fantasy (#24), fantasy (#106), own (#93), author-male (#128)",read,Finally finished this a bit ago. Its one of his better ones. Pretty quick read once I got into it. It mixes the usual characters with Arthurian Lore.,,,1,,,1,,,unspecified,,
1295202,"The Unnatural Inquirer (Nightside, #8)",Simon R. Green,"Green, Simon R.",,"=""0441015581""","=""9780441015580""",3,4.04,Ace Books,Hardcover,246,2008,2007,,2012/07/06,"read-before-goodreads, urban-fantasy, fantasy, own, author-male","read-before-goodreads (#89), urban-fantasy (#25), fantasy (#107), own (#94), author-male (#129)",read,,,,1,,,1,,,unspecified,,
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,"Paolini, Christopher",,"=""0375856110""","=""9780375856112""",2,4.10,Alfred A. Knopf,Hardcover,849,2011,2011,2012/07/24,2012/07/06,"read-2012, fantasy, own, author-male","read-2012 (#29), fantasy (#74), own (#92), author-male (#127)",read,"I finally finished this book. It was very tough to read. If I wasn't already invested in the story and the characters from the previous 3 books, I would never have finished.<br/><br/>Most authors I've read seem to grow in their writing ability and style as they go on. <br/><br/>Paolini doesn't appear to have grown at all. I'm not sure if being so successful at such a young age went to his head or if he never went on to get a formal education in writing techniques or what.<br/><br/>His dialogue is just painful in places. I'm not sure if he's trying to dumb things down to a younger reader level or if he just can't write proper dialogue between adults. The book touches on very adult problems of love and loss. Of war and redemption, but the dialogue feels childish in most places.<br/><br/>I wouldn't recommend this book unless like me you want to see how it ends after already reading the previous books. I also wouldn't recommend this series as a whole to a new reader. There is a lot of better fantasy series out there that you should read instead.<br/><br/>Overall the series could have been much shorter. He goes off on tangents at several points in the 3rd and 4th books that don't seem to move the plot forward. This is often an issue with many fantasy books however. <br/><br/>I find it particularly frustrating here because despite all this extra pointless detail, he seems to leave a lot of things unanswered. I hope he doesn't plan to add a 5th book to the series, and that he simply wanted to leave some things to the reader's imagination. I feel like he could have explained a few things better while still accomplishing that however.<br/><br/>Read on if you want some more specific examples of problems with some light spoilers.<br/><br/><spoiler><br/>1. Roran is sent off to win some battle in place of another commander for a city that seems to have real point to the plot apart from growing Roran's reputation and to allow for him to be promoted to a Commander in the army.<br/><br/>2. There is an over abundance of Dues Ex Machina. In particular Angela showing up and solving huge problems at critical moments. Angela's character is never sufficiently explained as to who she is or how she is able to do what she does. She mostly seems to be a plot device Paolini to write himself out of the corners he puts himself in. Another example is some mystery woman who shows up at a critical moment to save Roran from certain death who presence/background is never touched on.<br/><br/>3. The complaint of Paolini's copying from popular works (LotR, Star Wars) is not a new one. I'd forgiven some/most of it as simply popular themes in fiction/fantasy (ie the poor young being thrust into a grand adventure with the mysterious mentor). But his ending is almost identical to the end of LotR. The battle against the great evil won, the heroes move on.<br/><br/></spoiler>",,,1,,,1,,,unspecified,,
154121,"A Walk on the Nightside (Nightside, #1-3)",Simon R. Green,"Green, Simon R.",,"=""0441014488""","=""9780441014484""",4,4.27,Ace Trade,Paperback,400,2006,2004,,2012/07/06,"read-before-goodreads, urban-fantasy, fantasy, own, author-male","read-before-goodreads (#161), urban-fantasy (#23), fantasy (#105), own (#91), author-male (#126)",read,,,,1,,,1,,,unspecified,,
3613997,The Associate,John Grisham,"Grisham, John",Джон Гришам,"=""0385517831""","=""9780385517836""",3,3.65,Doubleday Books,Hardcover,373,2009,2009,,2012/07/06,"read-before-goodreads, thriller, author-male","read-before-goodreads (#149), thriller (#18), author-male (#121)",read,,,,1,,,0,,,,,
7132363,"Freedom™ (Daemon, #2)",Daniel Suarez,"Suarez, Daniel",,"=""0525951571""","=""9780525951575""",3,4.27,Dutton Adult,Hardcover,406,2010,2010,,2012/07/06,"read-before-goodreads, science-fiction, own, author-male","read-before-goodreads (#143), science-fiction (#4), own (#86), author-male (#123)",read,This sequel to Daemon was alright. A lot more action and a lot less plot than its predecessor. It at least resolves all the loose ends that made Daemon feel like an incomplete book. Worth reading if you liked the first one.,,,1,,,1,,,unspecified,,
13,"The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,"Adams, Douglas",,"=""0345453743""","=""9780345453747""",3,4.38,Del Rey Books,Paperback,815,2002,1996,,2012/07/06,"read-before-goodreads, science-fiction, own, author-male","read-before-goodreads (#155), science-fiction (#26), own (#87), author-male (#124)",read,"hard to review this book, since its really 5 books. I like the first 2 a lot. The last 3 are descent, but it was much harder to get into them. Overall a classic series that I finally got around to reading.",,,1,,,1,,,unspecified,,
759920,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""1841154938""","=""9781841154930""",2,4.18,Fourth Estate,Paperback,639,2001,2000,,2012/07/06,"read-before-goodreads, own, author-male","read-before-goodreads (#153), own (#88), author-male (#125)",read,"I found the book unnecessarily wordy and hard to read at times, but overall enjoyed the story.<br/><br/>I guess I was expecting a book more about comics, and less about other things, but by the end was attached to the characters and eager to find out how things would end.",,,1,,,1,,,unspecified,,
4699575,"Daemon (Daemon, #1)",Daniel Suarez,"Suarez, Daniel",,"=""0525951113""","=""9780525951117""",4,4.16,Dutton Adult,Hardcover,432,2009,2006,,2012/07/06,"read-before-goodreads, science-fiction, own, author-male","read-before-goodreads (#135), science-fiction (#3), own (#81), author-male (#116)",read,"It started off fairly plausible, but by the end had jumped off the deep end. Still it was a fairly enjoyable ride along the way. I'm a little disappointed with the ending. It left me feeling like the book was incomplete. Not so much a cliffhanger to get you wanting the next book, just sort of no real ending. Worth a read if you like tech fiction. I plan to read the sequel. Hopefully that will wrap up what missing from this book.",,,1,,,1,,,unspecified,,
6130322,The Angel's Game,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""0385667639""","=""9780385667630""",0,3.91,Doubleday Canada,Hardcover,531,2009,2008,,2012/07/06,"to-read, author-male","to-read (#72), author-male (#117)",to-read,,,,0,,,0,,,,,
6316821,"First Lord's Fury (Codex Alera, #6)",Jim Butcher,"Butcher, Jim",,"=""044101769X""","=""9780441017690""",4,4.38,Ace Books,Hardcover,465,2009,2008,2014/05/04,2012/07/06,"read-before-goodreads, fantasy, audio-book, read-2014, own, author-male","read-before-goodreads (#134), fantasy (#25), audio-book (#105), read-2014 (#44), own (#82), author-male (#118)",read,"<b>Executive Summary:</b> A mostly satisfying conclusion to an enjoyable series.<br/><br/><b>Audio book:</b> Another enjoyable performance by Kate Reading. She really adds that extra something I hope to get from every audio book performance.<br/><br/><b><u>Full Review</u></b><br/>This series is a lot of fun. My main complaint on my first read still holds true on the reread. I just don't care about the Vord. I enjoy the internal politics of the Alerans. I love the differences of the Alerans to the Marat, Canim and Ice Men. <br/><br/>The battles and interactions with those races seems far superior to the stuff with the Vord. The previous 5 books the Vord while important are more of a setting rather than a large player. A looming threat as it were. In this book unfortunately, they feature way too much for my liking. The scenes where the Vord Queen is talking just felt to go on too long.<br/><br/>That said, I ended up enjoying this book more on my reread than I did the first time. As I said, it's a lot of fun. If you're looking for something deep or complex you'll be disappointed. On the other hand if you want some great characters, a pretty cool magic system, and some really excellent action scenes you'll find plenty of that here.<br/><br/>While Tavi is clearly the main protagonist one could also argue that it's just as much Amara's story as well. It's her POV that opens the series and she plays almost as significant a role in the events of the series as Tavi himself. So it's no surprise that she plays an important role here. <br/><br/>In a genre overrun by male characters, it's a nice change of pace. I can't speak to the accuracy of her as a woman, but she's certainly not your stereotypical female character whose only job is to seduce or annoy the male characters. Some of her stories/scenes got a little slow for me in places, but when they were good I was just as excited to get back to her as I was for Tavi.<br/><br/>Overall I think this is a pretty good conclusion to a pretty good series that will probably always be overshadowed by Mr. Butcher's more popular Dresden Files. Most things are wrapped up pretty well, but I'd love to get a sequel book/series where we catch up to how things play out 20 or 50 years down the road.",,,2,,,1,,,unspecified,,
6672129,"The Good, the Bad, and the Uncanny (Nightside, #10)",Simon R. Green,"Green, Simon R.",,"=""0441018165""","=""9780441018161""",3,4.10,Ace Books,Hardcover,275,2010,2010,,2012/07/06,"read-before-goodreads, urban-fantasy, fantasy, own, author-male","read-before-goodreads (#133), urban-fantasy (#22), fantasy (#104), own (#83), author-male (#119)",read,"book started off pretty slow, but got better by the end. Overall probably not one of the better stories in the series.",,,1,,,1,,,unspecified,,
2903736,"Princeps' Fury (Codex Alera, #5)",Jim Butcher,"Butcher, Jim",,"=""0441016383""","=""9780441016389""",4,4.36,Ace Books,Hardcover,386,2008,2008,2014/04/28,2012/07/06,"read-before-goodreads, fantasy, audio-book, read-2014, own, author-male","read-before-goodreads (#127), fantasy (#24), audio-book (#104), read-2014 (#43), own (#76), author-male (#111)",read,"<b>Executive Summary:</b> Princep’s fury was more enjoyable than I remember. Like it’s predecessors, it’s a blend of war, politics, romance, humor and magic that makes for a fun read.<br/><br/><b>Audio book:</b> Kate Reading once again does gives an enjoyable reading. I’m pretty much repeating what I’ve said for the last 4 books. She’s becoming one of my favorite readers now.<br/><br/><b><u>Full Review</u></b><br/>My recollection was this book was a step down after [b:Captain's Fury|346087|Captain's Fury (Codex Alera, #4)|Jim Butcher|https://d202m5krfqbpi5.cloudfront.net/books/1315083292s/346087.jpg|6614434]. However I find myself changing my mind on this reread. Unlike that book all of the subplots in this book greatly interested me. <br/><br/>There was no slowdown in the middle and this might be the only book where anyone’s story was more interesting to me than Tavi’s. I think this series shines best when dealing with internal politics of the Alerans followed closely by the interactions with the Canim. <br/><br/>This series has large amounts of both. We learn a lot more about the Alerans, and see that people can be just as petty towards their fellow man under even the most dire of circumstances.<br/><br/>My least favorite parts have to do with the Vord, but in this book they are still mostly relegated to the setting. In other words they are a looming threat hanging over everything and impacting the interactions between the characters, while not really being on screen all that much.<br/><br/>Tavi still has to rely on his ingenuity more than his personal strength to overcome most obstacles which I think is what makes him such a likable character to me. The interplay between him and Max and Kitai are always my favorite scenes.<br/><br/>Overall a pretty fun book, although compared to [b:Captain's Fury|346087|Captain's Fury (Codex Alera, #4)|Jim Butcher|https://d202m5krfqbpi5.cloudfront.net/books/1315083292s/346087.jpg|6614434], this ends on a pretty bad cliffhanger such that I jumped right into [b:First Lord's Fury|6316821|First Lord's Fury (Codex Alera, #6)|Jim Butcher|https://d202m5krfqbpi5.cloudfront.net/books/1327903582s/6316821.jpg|6502096] immediately.",,,2,,,1,,,unspecified,,
2915837,"A Kiss Before the Apocalypse (Remy Chandler, #1)",Thomas E. Sniegoski,"Sniegoski, Thomas E.",,"=""045146205X""","=""9780451462053""",3,3.59,Roc Trade,Mass Market Paperback,290,2008,2008,,2012/07/06,"read-before-goodreads, urban-fantasy, fantasy, own, author-male","read-before-goodreads (#125), urban-fantasy (#27), fantasy (#109), own (#77), author-male (#112)",read,"Overall I liked this book. The concept of an Angels living among us and battles of good and evil, has always interested me. If you're not, I can see this book not being very appealing.<br/><br/>I think the characters are well developed. In particular I like the interaction between Remy and his dog Marlowe.<br/><br/>I plan to pick up the second novel at some point.",,,1,,,1,,,unspecified,,
3697357,"Just Another Judgement Day (Nightside, #9)",Simon R. Green,"Green, Simon R.",,"=""044101674X""","=""9780441016747""",3,4.14,Ace Books,Hardcover,272,2009,2008,,2012/07/06,"read-before-goodreads, urban-fantasy, fantasy, own, author-male","read-before-goodreads (#136), urban-fantasy (#21), fantasy (#103), own (#80), author-male (#115)",read,"Another descent book in the series. As usual it's not very long, making it a quick read. Not his best by far, but I still found it enjoyable. <br/><br/>You do meet some new and interesting characters as well as some of the favorites (Susy, Eddie, Walker). You also find out more about the new Authorities. Worth reading if you are already a fan of the series.",,,1,,,1,,,unspecified,,
1393280,"Eragon (Inheritance, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0552553204""","=""9780552553209""",3,3.89,Corgi Books,Paperback,517,2005,2002,,2012/07/06,"read-before-goodreads, fantasy, own, author-male","read-before-goodreads (#118), fantasy (#72), own (#72), author-male (#106)",read,"When I first read this I really liked it. With the third book out, I decided to re-read. I didn't like it as much the second time. <br/><br/>The overall story is descent, but the dialogue is pretty terrible. Yes, I know it was written by a 15 year old, but that doesn't make the dialogue any less painful. <br/><br/>Worth borrowing from a friend/library and reading once.",,,1,,,1,,,unspecified,,
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",2,4.05,Alfred A. Knopf,Hardcover,748,2008,2008,,2012/07/06,"read-before-goodreads, fantasy, own, author-male","read-before-goodreads (#115), fantasy (#73), own (#74), author-male (#108)",read,"I was pretty disappointed with this book. It was rather long, and not much happened. I plan to read the last book, but mostly because I'm so invested at this point having read the first 3, and I'd like to see how he ends things at least.<br/><br/>I found it interesting that this book was longer before editing, because I think it could have easily been half as long as there was so much useless fluff.",,,1,,,1,,,unspecified,,
8250850,"Forever Odd (Odd Thomas, #2)",Dean Koontz,"Koontz, Dean",,"=""1415924929""","=""9781415924921""",3,3.97,Books on Tape,Audio CD,9,2005,2005,,2012/07/06,"audio-book, read-before-goodreads, horror, thriller, author-male","audio-book (#29), read-before-goodreads (#129), horror (#7), thriller (#22), author-male (#110)",read,"I did the audio book. It wasn't as good as the first one, but still enjoyable.",,,1,,,0,,,,,
1177118,A Time to Kill,John Grisham,"Grisham, John",,"=""0922066035""","=""9780922066032""",4,4.06,Wynwood,Hardcover,425,1989,1989,,2012/07/06,"read-before-goodreads, thriller, own, author-male","read-before-goodreads (#121), thriller (#16), own (#70), author-male (#103)",read,,,,1,,,1,,,unspecified,,
2009462,The Appeal,John Grisham,"Grisham, John",Michael Beck,"=""0739316532""","=""9780739316535""",3,3.59,Random House Audio,Audio CD,13,2008,2008,,2012/07/06,"audio-book, read-before-goodreads, thriller, author-male","audio-book (#24), read-before-goodreads (#120), thriller (#17), author-male (#104)",read,"I got this one on audio book for a trip. It runs 12.5 hours unabrigded. The book itself was standard grisham. Interesting story, though not his best. The audio book was good. The reader was enjoyable.",,,1,,,0,,,,,
828287,"The Last Legends of Earth (Radix, #4)",A.A. Attanasio,"Attanasio, A.A.",,"=""0385263937""","=""9780385263931""",0,4.15,Broadway Books,Paperback,496,1989,1989,,2012/07/06,"to-read, author-male","to-read (#75), author-male (#97)",to-read,,,,0,,,0,,,,,
832623,The Rainmaker,John Grisham,"Grisham, John",,"=""009917961X""","=""9780099179610""",4,3.93,Arrow,Paperback,568,1996,1995,,2012/07/06,"read-before-goodreads, thriller, own, author-male","read-before-goodreads (#106), thriller (#14), own (#65), author-male (#98)",read,,,,1,,,1,,,unspecified,,
2521697,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,"Card, Orson Scott",,"=""0792740238""","=""9780792740230""",3,3.76,BBC Audiobooks,Audio CD,11,2006,1996,,2012/07/06,"enders-game, audio-book, read-before-goodreads, science-fiction, author-male","enders-game (#1), audio-book (#15), read-before-goodreads (#112), science-fiction (#34), author-male (#92)",read,,,,1,,,0,,,,,
899044,"Xenocide (Ender's Saga, #3)",Orson Scott Card,"Card, Orson Scott","Scott Brick, Gabrielle de Cuir, Amanda Karr, John Rubinstein, Stefan Rudnicki","=""1593974787""","=""9781593974787""",2,3.79,Macmillan Audio,Audio CD,18,2006,1991,,2012/07/06,"enders-game, audio-book, read-before-goodreads, science-fiction, author-male","enders-game (#8), audio-book (#16), read-before-goodreads (#111), science-fiction (#35), author-male (#94)",read,"This was the first book that I've gotten on audiobook. I'm not sure if there are multiple versions, but I got the bbc one. It was well done. There were multiple voice readers, one for each of the major parts.<br/><br/>To the book. I thought this was a descent book, though I still think Ender's game is the best in the series. There are some twists and turns, but its very long in parts. I think it would have been much harder to read than listen to.",,,1,,,0,,,,,
608474,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,"Doyle, Arthur Conan",Peter Ackroyd,"=""0140439072""","=""9780140439076""",3,3.94,Penguin Books,Paperback,129,2001,1890,,2012/07/06,"sherlock-holmes, audio-book, read-before-goodreads, author-male","sherlock-holmes (#1), audio-book (#19), read-before-goodreads (#108), author-male (#95)",read,did the bbc radio version of this. It was a descent story. The production quality is great. The actors were very good.,,,1,,,0,,,,,
830983,"The Dragon Reborn (Wheel of Time, #3)",Robert Jordan,"Jordan, Robert","Kate Reading, Michael Kramer","=""1593975317""","=""9781593975319""",4,4.25,Macmillan Audio,Audio CD,27,2004,1991,2016/04/08,2012/07/06,"wheel-of-time, read-before-goodreads, fantasy, epic-fantasy, own, audio-book, read-2016, author-male","wheel-of-time (#4), read-before-goodreads (#19), fantasy (#135), epic-fantasy (#29), own (#60), audio-book (#228), read-2016 (#24), author-male (#86)",read,"<b>Executive Summary:</b> This one didn't quite live up to my memory, or maybe it's just that my criteria for giving out 5 stars has become more stringent. There were a few slow parts earlier on, but the latter half of the book just flew by. 4.5 stars.<br/><br/><b>Audiobook:</b> Another excellent job by Michael Kramer and Kate Reading. One of my main reasons for doing this reread is to experience the audio book version, and it has yet to disappoint.<br/><br/><b><u>Full Review</u></b><br/>On my first read, this was one of my favorites in the series, certainly top 5. It still remains there after my reread. It just wasn't quite up to my current standards for 5 star reads, so unlike [b:The Eye of the World|228665|The Eye of the World (Wheel of Time, #1)|Robert Jordan|https://d.gr-assets.com/books/1337818095s/228665.jpg|2008238], I couldn't justify keeping it at 5 stars.<br/><br/>For a book named The Dragon Reborn, there is very little of the Dragon himself. Instead it focuses on several of the characters that were more secondary in the first two books. Apart from Perrin, the others didn't get nearly so much page time as they do in this book.<br/><br/>My personal favorite, at least on this reread is Mat. I still found him kind of annoying and whiny at the start of the series, but in this book he finally starts down the path on his way to my favorite character. There are parts I'm just itching to get to again, but I'm enjoying the journey there a lot sooner than I did on my first read.<br/><br/>Perrin was my clear favorite for much of my first read, and I again enjoyed his sections here. However, some of the things that came to annoy me about him later in the series were more noticeable this time around.<br/><br/>Nynaeve is already displaying both some of her most obnoxious tendencies (tugging the braid), but I also found she's showing some of the characteristics that made me come to really like her by the end of the series too. I hope that continues with my reread, because I found her one of the worst parts of the middle books the first time through.<br/><br/>Overall the pace of this book is still pretty good compared to my recollection of later books, and there is a lot of great character development for the supporting cast, in particular Mat.<br/><br/>I'm still going strong for my reread and plan to jump into the 4th book at some point soon. ",,,2,,,0,,,,,
985873,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553381687""","=""9780553381689""",5,4.45,Bantam Books,Paperback,695,2002,1996,,2012/07/06,"favorites, read-before-goodreads, fantasy, epic-fantasy, dark-fantasy, own, author-male","favorites (#10), read-before-goodreads (#102), fantasy (#115), epic-fantasy (#11), dark-fantasy (#24), own (#62), author-male (#88)",read,,,,1,,,0,,,,,
504430,"Cursor's Fury (Codex Alera, #3)",Jim Butcher,"Butcher, Jim",,"=""0441015476""","=""9780441015474""",5,4.36,Ace,Paperback,536,2007,2006,2014/04/13,2012/07/06,"read-before-goodreads, fantasy, audio-book, read-2014, favorites, own, author-male","read-before-goodreads (#114), fantasy (#23), audio-book (#101), read-2014 (#37), favorites (#22), own (#63), author-male (#89)",read,"<b>Executive Summary:</b> To me this is where the series really starts to shine. Mr. Butcher established the world and the key players in the last 2 books, and now he gets down the business of telling the story.<br/><br/><b>Audio book:</b> I didn't like Ms. Reading too much at the start. Her male voices bothered me. By this book however, I couldn't imagine anyone else reading this. There is a scene where random legionaries are calling out and Ms. Reading does different voices for all of them. <br/><br/>I think she's also flushed out the voices she uses for all the main and secondary characters to really add that extra something that not all audio books readers seem to manage.<br/><br/><b><u>Full Review</u></b><br/>I was both a bit eager and nervous for this re-read. This is only of only a handful of books that I've given 5 stars to and on my favorites shelf. My memory of it seems to have held up pretty well however.<br/><br/>This book seems feels far less trope heavy to me as the last two. You still have your chosen one story, but I was just so wrapped up in the awesomeness of it all that I just didn't spend any thinking about it.<br/><br/>The first half of this book is good, but the second half is even better. Unlike the last book where I somewhat dreaded any chapter that took us away from the main story, the secondary stories in this book are much more interesting. Adding a lot of depth to the politics of the world and many of the secondary characters.<br/><br/>For a book that focuses mostly on a newly formed legion, there seems to actually be less time spent on battles, which may be a plus or minus for you depending on how much you enjoy reading them. Personally I think he strikes the balance just right and Tavi really shines in this book as a result.<br/><br/>No one is going to accuse this of being some deep, complex series full of numerous unexpected twists and turns. However while some of it is pretty predictable, I think Mr. Butcher does manage a few surprises amid the more expected plot developments. But honestly, who cares? I was having far too much fun listening this book to spend much of the review getting into that.<br/><br/>Part adventure, part political thriller, part war novel with a decent amount of romance thrown in, there is a likely something for everyone here. I for one had trouble stopping for the day by the end and had to jump right into the next book.",,,2,,,1,,,unspecified,,
279583,"The Well of Eternity (WarCraft: War of the Ancients, #1)",Richard A. Knaak,"Knaak, Richard A.",,"=""""","=""9780743471190""",3,4.01,Pocket Star,Paperback,384,2004,2004,,2012/07/06,"warcraft, read-before-goodreads, fantasy, own, author-male","warcraft (#2), read-before-goodreads (#96), fantasy (#141), own (#56), author-male (#81)",read,,,,1,,,1,,,unspecified,,
306150,The Inferno,Dante Alighieri,"Alighieri, Dante","John Ciardi, Archibald T. MacAllister","=""0451527984""","=""9780451527981""",3,4.00,Signet Classics,Paperback,288,2001,1320,,2012/07/06,"read-before-goodreads, own, author-male","read-before-goodreads (#98), own (#57), author-male (#83)",read,,,,1,,,1,,,unspecified,,
346087,"Captain's Fury (Codex Alera, #4)",Jim Butcher,"Butcher, Jim",,"=""0441015271""","=""9780441015276""",4,4.37,Ace Books,Hardcover,451,2007,2007,2014/04/19,2012/07/06,"read-before-goodreads, fantasy, read-2014, own, author-male","read-before-goodreads (#99), fantasy (#22), read-2014 (#40), own (#59), author-male (#85)",read,"<b>Executive Summary:</b> While this one didn't live up to my memory of it, it's still a really fun read with a lot to like.<br/><br/><b>Audio book:</b> At this point, I'm used to Kate Reading as a reader and can't imagine anyone else doing it.<br/><br/><b><u>Full Review</u></b><br/>I originally maintained my 5 star rating after finishing my reread, but I think if I'm honest and rate it how I would if I were reading it for the first time, it would be a solid 4 star. This book starts and ends really well, but slows down in the middle some. <br/><br/>Like the first two books, some of the subplots just move too slow and left me wanting to get back to Tavi's story. In particular Amara's story really dragged for me here. I felt the tedium of her journey a little too much for my liking.<br/><br/>The start of this book mostly picks up right where Cursor's Fury leaves off (albeit a few years have passed) with Tavi and the First Aleran fighting the Canim. <br/><br/>Mr. Butcher does war well, and I think of all the antagonists of the series, the Canim are by far my favorite. They remind me a bit of Klingons. They really fit the proud warrior trope merged with wolfpack mentality to create a fun and interesting race.<br/><br/>The politics are ramped up in this one along with the stakes. Alera is at war on two fronts, and something has to give. The senator and his ""bodyguards"" remind me of everything I hate about politicians, so Mr. Butcher did a good job on that front I think.<br/><br/>The dialogue and the humor are great once again. Mr. Butcher always writes an excellent climax and this one is no different.<br/><br/>While there is still a lot yet to resolve, this one ends in a nice place that allowed me to take a short break and read another book.",,,2,,,1,,,unspecified,,
